lat,lon,timestamp,amenity,name
49.2890985,-123.121827,2018-08-25T07:28:03.000-07:00,bicycle_rental,Cordova & Bute
49.260871,-123.0008326,2018-08-26T04:32:42.000-07:00,trolley_bay,
49.2605002,-123.0008312,2018-08-26T04:32:43.000-07:00,trolley_bay,
49.2597797,-123.0008361,2018-08-26T04:32:43.000-07:00,trolley_bay,
49.2611859,-122.9992867,2018-08-26T04:32:43.000-07:00,trolley_bay,
49.259838,-123.0002308,2018-08-26T04:32:43.000-07:00,bicycle_parking,
49.2612433,-122.9995552,2018-08-26T04:32:44.000-07:00,trolley_bay,
49.2598373,-123.0001918,2018-08-26T04:32:44.000-07:00,waste_basket,
49.2612383,-123.0008313,2018-08-26T04:32:44.000-07:00,trolley_bay,
49.2601288,-123.000838,2018-08-26T04:32:44.000-07:00,trolley_bay,
49.2322025,-123.0772431,2020-04-13T05:34:31.000-07:00,post_box,
49.255696,-123.0896525,2018-08-26T19:38:38.000-07:00,restaurant,Bells And Whistles
49.0514716,-122.3202034,2018-08-26T19:59:16.000-07:00,doctors,Vrabec Urology
49.3990376,-123.3551255,2013-12-30T09:58:07.000-08:00,bench,
49.1076365,-122.5367999,2018-04-14T00:15:12.000-07:00,post_box,
49.1618327,-122.4880212,2018-04-14T00:22:01.000-07:00,bench,
49.1669455,-122.884826,2018-04-14T00:24:33.000-07:00,parking,
49.2649024,-123.0812237,2018-04-16T00:53:15.000-07:00,bicycle_rental,Glen & 6th
49.2614705,-123.0894872,2018-04-16T00:53:16.000-07:00,bicycle_rental,10th & Fraser
49.2649223,-123.0794519,2018-04-16T00:53:15.000-07:00,bicycle_rental,Keith & 6th
49.2613191,-123.0852922,2018-04-16T00:53:16.000-07:00,bicycle_rental,St Catherines & 10th
49.2621314,-123.0814885,2018-04-16T00:53:15.000-07:00,bicycle_rental,Glen & Broadway
49.2623071,-123.0930671,2018-04-16T00:53:17.000-07:00,bicycle_rental,St. George & Broadway
49.2559475,-123.0877967,2020-01-08T02:40:48.000-08:00,restaurant,Thanh Thanh
49.2819079,-123.1109094,2018-06-07T20:05:37.000-07:00,bicycle_parking,
49.2787888,-123.1077773,2017-09-19T00:23:04.000-07:00,waste_basket,
49.229588,-122.3475019,2017-09-19T04:47:48.000-07:00,bench,
49.2296343,-122.347342,2017-09-19T04:47:49.000-07:00,recycling,
49.2296307,-122.347376,2017-09-19T04:47:49.000-07:00,waste_basket,
49.228747,-122.3490661,2017-09-19T13:54:16.000-07:00,bench,
49.2275846,-122.3497179,2017-09-19T17:14:07.000-07:00,bench,
49.225129,-122.3493179,2017-09-19T17:14:10.000-07:00,bench,
49.2279264,-122.3491503,2017-09-19T17:14:06.000-07:00,bench,
49.2313937,-122.3481686,2017-09-20T00:50:57.000-07:00,bench,
49.2331712,-122.3496131,2017-09-20T00:51:36.000-07:00,bench,
49.2825337,-123.1250376,2019-10-23T03:26:36.000-07:00,bicycle_parking,
49.2824032,-123.1247561,2017-09-20T03:02:26.000-07:00,waste_basket,
49.2826274,-123.1252133,2017-09-20T03:02:27.000-07:00,restaurant,Le Crocrodile
49.2539166,-123.0391647,2017-09-20T06:22:57.000-07:00,post_box,
49.2597234,-123.0445481,2017-09-20T06:23:51.000-07:00,drinking_water,
49.2597267,-123.0446194,2017-09-20T06:23:55.000-07:00,bench,
49.2610993,-123.0441076,2017-09-20T07:57:40.000-07:00,post_box,
49.26177,-123.0439913,2017-09-20T07:57:40.000-07:00,bench,
49.2617978,-123.0444574,2017-09-20T07:57:40.000-07:00,waste_basket,
49.2620973,-123.0449544,2017-09-20T06:25:02.000-07:00,post_box,
49.2617499,-123.0440138,2017-09-20T07:57:40.000-07:00,bench,
49.1180964,-122.8912098,2017-09-21T05:12:09.000-07:00,clinic,Lifelabs
49.118152,-122.8907162,2019-10-29T06:36:28.000-07:00,dentist,PDG Pediatric Dentistry
49.1182888,-122.8912035,2019-10-29T06:36:28.000-07:00,clinic,
49.1183577,-122.8912011,2019-10-29T06:36:28.000-07:00,pharmacy,Vivacare Pharmacy
49.1206336,-122.890725,2017-09-21T05:12:10.000-07:00,restaurant,Brown's Socialhouse
49.2420515,-122.760669,2017-09-21T05:14:41.000-07:00,restaurant,Iron Bowl Japanese
49.1609291,-122.8877688,2010-06-07T15:01:47.000-07:00,restaurant,Nordel Sushi
49.160859,-122.8897322,2019-06-24T21:43:20.000-07:00,pharmacy,Shoppers Drug Mart
49.1614935,-122.8908325,2019-09-28T08:09:19.000-07:00,fast_food,KFC
49.1614786,-122.89107,2019-09-28T08:09:19.000-07:00,fast_food,Taco Bell
49.2027477,-122.8795076,2019-08-05T13:11:14.000-07:00,fast_food,McDonald's
49.1468811,-122.8910518,2020-03-15T00:44:42.000-07:00,restaurant,Cactus Club Cafe
49.1690817,-122.5800011,2019-11-12T00:56:51.000-08:00,library,Fort Langley Library
49.1687973,-122.58148,2019-10-27T22:00:49.000-07:00,pharmacy,Pharmasave
49.1688123,-122.579298,2019-09-13T13:56:49.000-07:00,restaurant,Asa Sushi
49.1330328,-123.0964671,2015-12-04T09:36:24.000-08:00,restaurant,Browns Social House
49.1325243,-123.0924899,2019-08-24T15:12:34.000-07:00,cafe,Starbucks
49.2638283,-123.1413786,2017-05-28T00:16:35.000-07:00,restaurant,Earls
49.2634479,-123.1380669,2019-09-02T22:08:25.000-07:00,fast_food,McDonald's
49.2656284,-123.2543584,2019-05-29T17:24:51.000-07:00,cafe,Tim Hortons
49.2656704,-123.2542726,2019-05-29T17:24:51.000-07:00,fast_food,Pizza Pizza
49.2655654,-123.254337,2010-06-10T17:35:38.000-07:00,fast_food,Stackables
49.2673017,-123.2526955,2011-02-23T20:34:33.000-08:00,cafe,Ike's Café
49.2658558,-123.2544402,2011-09-30T04:53:02.000-07:00,restaurant,Triple O's
49.2601863,-123.2483972,2011-02-23T20:41:46.000-08:00,fast_food,Tim Hortons
49.1320114,-123.0938785,2019-04-06T16:29:32.000-07:00,pharmacy,London Drugs
49.1440426,-123.1134507,2010-06-10T20:21:17.000-07:00,fire_station,
49.1443813,-123.0978935,2010-06-10T22:33:43.000-07:00,post_box,
49.0855287,-123.0848055,2010-06-10T23:31:20.000-07:00,theatre,Genesis Theater
49.0853372,-123.0855646,2017-07-24T04:10:54.000-07:00,bicycle_parking,
49.0904049,-123.0780785,2019-06-09T18:54:20.000-07:00,cafe,Starbucks
49.090412,-123.0782287,2019-06-09T18:54:20.000-07:00,fast_food,Subway
49.0905411,-123.0780137,2018-10-22T02:26:44.000-07:00,bicycle_parking,
49.0899038,-123.0458996,2016-04-17T05:55:53.000-07:00,fuel,Otter Co-op
49.0896971,-123.0421766,2010-06-11T00:59:12.000-07:00,bar,Sundance Pub
49.1699476,-123.1368871,2019-05-27T13:45:25.000-07:00,bank,CIBC
49.1616399,-123.1358929,2020-01-06T02:05:04.000-08:00,fast_food,McDonald's
49.1722688,-123.1361069,2019-10-29T03:23:55.000-07:00,cafe,Starbucks
49.1721344,-123.1345608,2019-05-27T13:45:24.000-07:00,bank,RBC
49.1711386,-123.1360519,2019-10-29T03:23:55.000-07:00,restaurant,Boston Pizza
49.1712706,-123.1358928,2019-10-29T03:23:55.000-07:00,cafe,Blenz Coffee
49.1776798,-123.1359487,2019-05-27T13:45:23.000-07:00,bank,Scotiabank
49.1840867,-123.1368062,2017-02-22T15:46:51.000-08:00,fuel,DOMO
49.1540431,-123.1249608,2010-06-12T03:12:14.000-07:00,fast_food,A&W
49.1343339,-123.0651422,2019-09-13T13:56:49.000-07:00,restaurant,The Old Spaghetti Factory
49.0918062,-122.9576859,2019-09-13T13:56:49.000-07:00,fuel,Esso
49.0913616,-122.9566846,2019-09-13T13:56:49.000-07:00,fuel,Chevron
49.1717889,-123.1359234,2019-05-27T13:45:24.000-07:00,restaurant,White Spot
49.1705088,-123.1359287,2010-06-12T00:18:40.000-07:00,bank,Vancity
49.1319722,-123.0928771,2017-06-06T13:06:19.000-07:00,library,Richmond Public Library
49.1552321,-123.1229737,2016-10-22T02:18:13.000-07:00,bank,CIBC
49.1552993,-123.123732,2017-08-19T05:15:41.000-07:00,fast_food,Church's Chicken
49.1453697,-123.0954596,2010-06-12T00:42:18.000-07:00,school,Kingswood Elementary School
49.1321157,-123.0947566,2019-08-24T15:12:34.000-07:00,fast_food,Quiznos
49.1322997,-123.0914934,2019-08-24T15:12:34.000-07:00,fast_food,Taco Del Mar
49.1319272,-123.0916924,2014-02-19T01:50:24.000-08:00,restaurant,Original Joe's
49.1375008,-123.0920572,2010-06-12T00:57:33.000-07:00,post_box,
49.0899558,-123.0789546,2019-06-06T07:44:09.000-07:00,fuel,Chevron
49.0904492,-123.077525,2019-06-06T07:44:09.000-07:00,fuel,Shell
49.0904352,-123.0723913,2017-04-29T06:19:19.000-07:00,pub,The Landing Pub & Grill
49.0905831,-123.0857057,2016-06-08T19:47:09.000-07:00,fast_food,Panago Pizza
49.0894108,-123.0802013,2019-07-06T07:48:56.000-07:00,fast_food,Little Caesars
49.0359205,-123.0691691,2019-09-25T19:59:23.000-07:00,fast_food,McDonald's
49.0836597,-123.0607137,2010-06-12T01:46:38.000-07:00,police,Delta Police Station
49.0895514,-123.067012,2019-06-23T00:36:43.000-07:00,place_of_worship,Ladner Baptist Church
49.0899671,-123.0862876,2019-07-06T08:29:15.000-07:00,place_of_worship,Ladner United Church
49.0890526,-123.0658533,2019-06-23T00:36:43.000-07:00,place_of_worship,Saviour Lutheran Church
49.0850524,-123.0647469,2019-08-20T07:15:55.000-07:00,pharmacy,Harvest Drive Pharmacy
49.0872398,-123.0639221,2010-06-12T02:07:26.000-07:00,fire_station,Delta Fire Hall No. 1
49.0895725,-123.0819782,2019-06-23T00:36:43.000-07:00,place_of_worship,All Saints Ladner Anglican Church
49.0880524,-123.0830061,2019-09-13T13:56:49.000-07:00,library,Ladner Pioneer Library
49.0855106,-123.0845995,2017-07-24T04:10:55.000-07:00,bicycle_parking,
49.1644702,-123.1361623,2020-04-17T20:57:09.000-07:00,restaurant,IHOP
49.1708265,-123.136968,2019-09-13T13:56:49.000-07:00,restaurant,Empire Seafood Restaurant
49.1916327,-123.1309602,2018-02-05T23:00:12.000-08:00,restaurant,Italian Tomato
49.1445825,-123.0923099,2015-06-03T10:15:01.000-07:00,fast_food,Kong's Kitchen
49.2340385,-123.1158694,2019-08-29T17:44:11.000-07:00,bank,CIBC
49.2345812,-123.1157037,2019-08-29T17:49:06.000-07:00,bank,Vancity
49.2267483,-123.128868,2012-03-21T05:51:05.000-07:00,fast_food,A&W
49.2342169,-123.1276449,2019-08-29T17:49:06.000-07:00,fuel,Petro-Canada
49.2538168,-122.8985447,2020-01-09T02:44:13.000-08:00,library,Cameron Library
49.1705244,-123.1569694,2010-06-12T17:44:10.000-07:00,cafe,Golden Coin
49.2406991,-122.96951,2020-01-09T02:05:39.000-08:00,arts_centre,Shadbolt Centre For the Arts
49.2421347,-122.971159,2020-01-09T02:05:39.000-08:00,police,Burnaby RCMP
49.2516063,-123.2479252,2010-06-15T17:59:55.000-07:00,bench,
49.2511335,-123.2467128,2010-06-15T18:00:03.000-07:00,bench,
49.2515725,-123.24782,2010-06-15T18:00:05.000-07:00,bench,
49.2835819,-123.1040678,2018-04-27T06:46:24.000-07:00,restaurant,Local Public Eatery
49.2832515,-123.105379,2016-06-04T21:24:34.000-07:00,bar,Gringo
49.0368281,-122.2894309,2016-06-05T01:32:42.000-07:00,parking_entrance,
49.0403563,-122.2968371,2019-02-17T12:17:14.000-08:00,doctors,Mayfair Ophthalmology
49.4330653,-123.4721162,2016-06-05T05:13:39.000-07:00,toilets,
49.4330906,-123.4721732,2016-06-05T05:13:40.000-07:00,telephone,
49.4330985,-123.4721234,2016-06-05T05:13:40.000-07:00,atm,
49.1845556,-123.1336856,2016-06-05T06:58:46.000-07:00,bicycle_parking,
49.18451,-123.1338166,2016-06-05T06:58:47.000-07:00,bench,
49.1845641,-123.1336292,2016-06-05T06:58:46.000-07:00,bench,
49.18451,-123.1338917,2016-06-05T06:58:47.000-07:00,bench,
49.1858124,-123.0990044,2016-11-21T20:51:30.000-08:00,place_of_worship,Fraserview Mennonite Brethren Church
49.1844353,-123.1340866,2016-06-05T06:58:50.000-07:00,bank,HSBC
49.1846884,-123.0972885,2016-06-05T06:58:49.000-07:00,bench,
49.184439,-123.1359343,2020-04-17T21:26:32.000-07:00,bank,RBC
49.0798019,-122.4341129,2017-07-22T16:43:12.000-07:00,drinking_water,Bradner Road Rest Area
49.034171,-122.2508913,2016-06-06T03:09:29.000-07:00,parking_entrance,
49.035814,-123.0712362,2016-06-07T00:25:32.000-07:00,waste_basket,
49.0534421,-122.3072565,2016-06-07T13:26:14.000-07:00,parking_entrance,
49.0534375,-122.3065446,2016-06-07T13:26:15.000-07:00,parking_entrance,
49.0528778,-122.3065609,2016-06-07T13:26:09.000-07:00,parking_entrance,
49.2198543,-123.0656999,2019-07-04T05:52:54.000-07:00,bus_station,54th Avenue Loop
49.2138295,-123.1406243,2019-05-29T17:48:57.000-07:00,bus_station,63rd Avenue Loop
49.2796709,-123.1221195,2019-08-29T17:59:17.000-07:00,fast_food,Harvey's
49.2475507,-123.1013532,2018-12-20T02:09:24.000-08:00,restaurant,Restaurant Yugo
49.2101764,-123.0647767,2019-05-29T17:56:38.000-07:00,bus_station,Harrison Loop
49.2476906,-122.8951244,2016-06-07T21:04:53.000-07:00,bus_station,Lougheed Station
49.2332678,-123.1012746,2016-06-07T20:59:04.000-07:00,fast_food,Subway
49.2347512,-123.1582643,2019-12-26T22:15:17.000-08:00,cafe,Tim Hortons
49.052099,-122.3070996,2016-06-08T00:56:19.000-07:00,parking_entrance,
49.2819475,-123.1251612,2019-08-19T00:09:16.000-07:00,bicycle_parking,
49.2814591,-123.1258057,2019-08-19T00:09:16.000-07:00,bicycle_parking,
49.2808464,-123.1263272,2019-08-19T00:14:11.000-07:00,bicycle_parking,
49.2804699,-123.1268553,2019-08-19T00:14:17.000-07:00,bicycle_parking,
49.2801392,-123.1273377,2019-09-10T20:10:27.000-07:00,bicycle_parking,
49.2793389,-123.1290733,2019-09-07T20:09:14.000-07:00,bicycle_parking,
49.2846778,-123.1168709,2017-07-17T16:58:03.000-07:00,bicycle_parking,
49.2843826,-123.1174224,2018-02-09T00:24:56.000-08:00,bicycle_parking,
49.284719,-123.1182175,2017-07-27T02:02:12.000-07:00,bicycle_parking,
49.283345,-123.122509,2019-10-23T03:26:36.000-07:00,bicycle_parking,
49.2817806,-123.1252982,2019-08-19T00:09:17.000-07:00,bicycle_parking,
49.2813294,-123.1255179,2019-07-24T15:54:51.000-07:00,bicycle_parking,
49.2809014,-123.1262409,2019-08-19T00:14:13.000-07:00,bicycle_parking,
49.2802163,-123.1272223,2019-09-10T20:10:27.000-07:00,bicycle_parking,
49.2800596,-123.1279925,2019-08-21T20:33:58.000-07:00,bicycle_parking,
49.2791111,-123.1289409,2019-09-07T20:09:15.000-07:00,bicycle_parking,
49.2844266,-123.1172273,2018-02-09T00:24:57.000-08:00,bicycle_parking,
49.2846727,-123.1181305,2017-07-27T02:02:12.000-07:00,bicycle_parking,
49.2734049,-123.1582825,2019-07-03T23:50:39.000-07:00,theatre,Kitsilano Showboat
49.2729377,-123.0997917,2019-11-15T18:17:54.000-08:00,cafe,Starbucks
49.247577,-123.1850924,2019-08-29T19:02:51.000-07:00,pharmacy,Shoppers Drug Mart
49.2739585,-123.0980509,2020-06-11T20:24:10.000-07:00,fast_food,A&W
49.2665769,-123.2501701,2019-02-25T20:17:02.000-08:00,pub,The Pit
49.2730825,-123.1039764,2019-07-17T21:24:14.000-07:00,fast_food,White Spot Triple O's
49.26437,-123.1674354,2019-08-29T18:45:23.000-07:00,cafe,Starbucks
49.2600139,-123.1153253,2016-06-08T19:49:13.000-07:00,theatre,"Yuck, Yucks Comedy Club"
49.2605069,-123.0335005,2016-06-23T01:04:30.000-07:00,bicycle_parking,
49.2838013,-123.1158299,2018-10-26T20:30:41.000-07:00,fast_food,Urban Sushi
49.283684,-123.1159815,2016-06-09T02:51:52.000-07:00,cafe,Caffe Artigiano
49.2848065,-123.1143227,2016-06-09T02:51:46.000-07:00,cafe,Trees Coffee
49.2847372,-123.1144476,2016-06-09T02:51:47.000-07:00,cafe,Creme de la Crumb
49.2847403,-123.113142,2017-07-27T01:28:50.000-07:00,bicycle_parking,
49.0349083,-122.8014228,2019-07-24T14:39:25.000-07:00,police,Surrey RCMP (South Surrey)
49.1210346,-122.3016383,2017-02-14T19:58:15.000-08:00,vending_machine,
49.0326289,-122.8663924,2017-02-14T20:12:53.000-08:00,charging_station,
49.0323555,-122.8669141,2019-01-11T07:29:16.000-08:00,cafe,Starbucks - Ocean Park
49.0334416,-122.8008794,2019-01-11T07:31:25.000-08:00,cafe,Starbucks - Whiterock
49.03348,-122.8007654,2017-02-14T20:25:30.000-08:00,cinema,Rialto White Rock
49.0246535,-122.8013247,2019-01-15T14:30:02.000-08:00,cafe,Islands Café
49.113422,-122.3164801,2017-02-14T23:06:58.000-08:00,vending_machine,
49.2788536,-123.1369143,2017-02-15T02:32:16.000-08:00,bench,
49.2793425,-123.1373576,2017-02-15T02:32:16.000-08:00,bench,
49.2620334,-123.1047242,2017-02-15T02:33:27.000-08:00,bicycle_rental,10th & Ontario
49.1076361,-122.3415146,2017-02-15T03:36:48.000-08:00,vending_machine,
49.1076327,-122.3415197,2017-02-15T03:36:47.000-08:00,waste_basket,
49.0953173,-122.6241169,2019-09-23T20:13:59.000-07:00,cafe,Tim Hortons
49.1623763,-122.6603266,2019-09-23T20:13:22.000-07:00,cafe,Tim Hortons
49.1196856,-122.6912218,2019-06-03T03:16:01.000-07:00,cafe,Tim Hortons
49.1247605,-122.7048284,2019-09-04T03:34:36.000-07:00,cafe,Tim Hortons
49.1636149,-122.8780219,2019-06-25T02:54:10.000-07:00,cafe,Tim Hortons
49.150248500000004,-122.8899397,2019-06-24T21:43:20.000-07:00,cafe,Tim Hortons
49.2718964,-123.1003346,2017-02-17T04:57:12.000-08:00,bicycle_parking,
49.2713008,-123.1006565,2017-07-24T00:03:21.000-07:00,bicycle_parking,
49.2714968,-123.1006411,2017-08-22T06:13:26.000-07:00,pub,Dubh Linn Gate
49.2705722,-123.100871,2017-07-24T00:03:21.000-07:00,bicycle_parking,
49.2702539,-123.1008991,2020-04-08T21:28:25.000-07:00,bicycle_parking,
49.2730334,-123.1003915,2018-04-27T06:46:29.000-07:00,fast_food,A&W
49.2853683,-123.1198956,2017-02-17T04:57:24.000-08:00,bench,
49.285145,-123.1201985,2017-02-17T05:19:20.000-08:00,waste_basket,
49.2853756,-123.1198514,2017-02-17T04:57:23.000-08:00,bench,
49.2843755,-123.1208435,2017-02-17T05:19:21.000-08:00,waste_basket,
49.2841366,-123.1217419,2018-07-05T22:53:10.000-07:00,waste_basket,
49.2700185,-123.1001259,2020-05-07T03:39:01.000-07:00,bicycle_rental,1st & Main
49.1064496,-122.367582,2017-02-17T11:51:51.000-08:00,vending_machine,
49.1991098,-122.8504123,2020-01-05T06:12:58.000-08:00,post_box,Canada Post
49.2506688,-122.8967172,2019-09-27T12:21:02.000-07:00,cafe,Tim Hortons
49.2717489,-123.1554804,2017-02-24T07:38:46.000-08:00,bicycle_rental,York & Yew
49.2717401,-123.1551471,2019-06-08T22:10:36.000-07:00,post_box,
49.2716689,-123.1551606,2019-06-08T22:11:11.000-07:00,bicycle_parking,
49.057594,-122.377104,2017-02-19T03:28:01.000-08:00,waste_basket,
49.0587735,-122.3803677,2017-11-24T12:59:42.000-08:00,parking,Park N Ride
49.0583999,-122.3787949,2017-02-19T03:27:42.000-08:00,toilets,
49.0575355,-122.3770061,2019-03-25T21:18:24.000-07:00,post_box,
49.324043,-123.1099144,2019-09-12T16:34:50.000-07:00,cafe,Starbucks
49.3239681,-123.1028264,2019-12-27T00:25:12.000-08:00,fast_food,Subway
49.3232543,-123.1137594,2019-09-12T16:34:50.000-07:00,cafe,Tim Hortons
49.0686113,-122.3584366,2018-10-30T18:03:26.000-07:00,vending_machine,
49.0687322,-122.358912,2018-06-20T15:12:31.000-07:00,childcare,Global West Montessori
49.068586,-122.3586329,2017-01-04T04:57:07.000-08:00,vending_machine,
49.0686487,-122.3584887,2017-01-04T05:14:28.000-08:00,atm,
49.0684981,-122.3585303,2017-01-04T04:56:57.000-08:00,pub,Townline Taphouse and Grill
49.0686053,-122.3583009,2017-01-04T04:57:05.000-08:00,toilets,
49.3107221,-123.0812615,2017-01-05T16:35:07.000-08:00,cafe,Bean Around The World
49.2814148,-123.1194673,2019-09-13T13:57:00.000-07:00,cafe,Café Crêpe
49.28125,-123.085345,2019-08-23T07:46:30.000-07:00,childcare,Writer's Exchange
49.2881125,-123.1146371,2017-03-18T01:54:53.000-07:00,cafe,
49.2287941,-123.0049323,2018-04-21T17:32:38.000-07:00,fast_food,Fung May
49.2287507,-123.0049404,2018-04-21T17:32:38.000-07:00,bar,Tea Plus
49.2287084,-123.0049519,2017-03-22T04:32:27.000-07:00,fast_food,Hana Sushi
49.2286381,-123.0049694,2017-03-22T04:32:31.000-07:00,fast_food,Bo Wah
49.228604,-123.004979,2017-03-22T04:32:32.000-07:00,fast_food,Shanghai
49.2284585,-123.0049954,2017-03-22T04:32:40.000-07:00,bar,Bubble Waffle
49.2286289,-123.0051138,2017-03-22T04:32:48.000-07:00,fast_food,Yunnan
49.2286458,-123.005225,2017-03-22T04:33:45.000-07:00,fast_food,Seafood House
49.2294606,-123.0051491,2017-03-18T04:36:49.000-07:00,bench,
49.2286561,-123.0052821,2017-03-22T04:33:47.000-07:00,fast_food,99 Bbq
49.2288936,-123.0050917,2017-03-22T04:33:57.000-07:00,bar,The Juice Corner
49.228841,-123.0053282,2017-03-22T04:33:59.000-07:00,fast_food,Shaxian
49.2288654,-123.0051801,2017-03-18T04:39:04.000-07:00,toilets,
49.2285714,-123.0049909,2017-03-22T04:32:34.000-07:00,bar,Paradise Juice
49.2288199,-123.0050014,2018-04-21T17:32:38.000-07:00,fast_food,Best Noodle
49.2286742,-123.0049603,2017-03-22T04:32:29.000-07:00,fast_food,Happy Ice
49.2285385,-123.0050018,2018-04-21T17:32:38.000-07:00,fast_food,Want Want
49.228506,-123.0050182,2018-04-21T17:32:38.000-07:00,fast_food,Chao Shou
49.2284711,-123.0050421,2018-04-21T17:32:38.000-07:00,fast_food,Delicious B.b.q.
49.2284351,-123.0049538,2017-03-22T04:32:42.000-07:00,fast_food,Shanghai Dimsum
49.228504,-123.0051068,2017-03-22T04:32:43.000-07:00,bar,Cherry Tea & Icy Bar
49.2285425,-123.0050834,2017-03-22T04:32:44.000-07:00,fast_food,Huaxi
49.2285812,-123.0050567,2018-04-26T01:27:08.000-07:00,fast_food,Ipoh Bean Sprout Chicken
49.2286375,-123.0051671,2017-03-22T04:33:44.000-07:00,fast_food,Kingspark
49.2294159,-123.0052821,2017-03-22T04:34:27.000-07:00,restaurant,Blazing Flame
49.2294399,-123.0052221,2017-03-18T04:36:46.000-07:00,bench,
49.2294678,-123.0052009,2017-03-18T04:36:47.000-07:00,bench,
49.2294869,-123.0051282,2017-03-18T04:36:50.000-07:00,bench,
49.2287034,-123.0044511,2017-03-22T04:34:33.000-07:00,bar,Ginseng Spirit
49.2295298,-123.0039857,2017-03-22T04:34:55.000-07:00,dentist,Cm Dental
49.2295628,-123.0040312,2019-05-29T18:10:20.000-07:00,dentist,Dr.Ng
49.2296737,-123.0042611,2018-04-21T18:32:27.000-07:00,atm,
49.2286665,-123.005335,2017-03-22T04:33:48.000-07:00,fast_food,Kasuga
49.228678,-123.0053886,2017-03-22T04:33:50.000-07:00,fast_food,Tasty Harmony
49.2286927,-123.0054378,2017-03-22T04:33:51.000-07:00,fast_food,House Teppan
49.2287391,-123.0054119,2017-03-22T04:33:53.000-07:00,fast_food,Gullin Rice
49.2287753,-123.0053832,2017-03-22T04:33:54.000-07:00,fast_food,Takeda Ya Ramen
49.228809,-123.0053618,2017-03-22T04:33:56.000-07:00,fast_food,Ba Shu
49.2290042,-123.0054102,2017-03-18T04:39:14.000-07:00,restaurant,Grand Crystal Seafood
49.2289043,-123.0052233,2017-03-22T04:34:00.000-07:00,bar,Shiny Tea
49.2039101,-122.8916351,2019-08-28T18:30:10.000-07:00,toilets,
49.2038588,-122.8915786,2019-08-28T18:30:10.000-07:00,waste_basket,
49.2044633,-122.8919498,2017-03-18T17:19:04.000-07:00,waste_basket,
49.2056102,-122.892066,2019-08-28T18:30:10.000-07:00,bench,
49.2057608,-122.8921804,2019-08-28T18:30:10.000-07:00,bench,
49.2059017,-122.8921142,2019-08-28T18:30:10.000-07:00,bench,
49.2314876,-123.0052432,2020-06-17T23:06:52.000-07:00,cafe,Ha Cafe
49.2314091,-123.0056977,2020-01-13T13:55:23.000-08:00,clinic,Old Orchard
49.2312959,-123.007224,2017-03-19T02:33:35.000-07:00,community_centre,Partyworld Ktv Burnaby
49.2316268,-123.0050911,2019-05-27T03:58:21.000-07:00,dentist,Dental Clinic
49.2310583,-123.0061034,2017-03-19T02:36:58.000-07:00,fast_food,Donair Delight
49.2311656,-123.0061103,2017-03-19T02:36:59.000-07:00,community_centre,Maple Leaf Music School
49.2310155,-123.0061518,2019-05-29T18:10:20.000-07:00,fast_food,Subway
49.2305371,-123.007442,2019-05-27T03:58:22.000-07:00,restaurant,Nando's
49.2311591,-123.0067745,2017-03-19T02:33:30.000-07:00,restaurant,Hon Sushi
49.1883248,-122.9517415,2019-07-15T03:19:59.000-07:00,fast_food,Subway
49.1865335,-122.955912,2017-03-19T05:55:51.000-07:00,restaurant,Racebook
49.1865802,-122.9557712,2017-03-19T05:55:53.000-07:00,restaurant,Match
49.1866464,-122.9555872,2017-03-19T05:55:54.000-07:00,restaurant,Shang Noodle House
49.1867104,-122.9554208,2017-03-19T05:55:55.000-07:00,restaurant,Kirin
49.1863232,-122.9556208,2017-03-19T05:55:57.000-07:00,bench,
49.1862211,-122.9555776,2017-03-19T05:56:00.000-07:00,bench,
49.1857773,-122.955979,2017-03-19T05:56:04.000-07:00,toilets,
49.1860702,-122.9563685,2017-03-19T05:56:08.000-07:00,toilets,
49.1858217,-122.956558,2017-03-19T05:56:10.000-07:00,restaurant,Buffet
49.1862792,-122.9565359,2017-03-19T05:56:11.000-07:00,bar,Red Bar
49.1865385,-122.9565515,2017-03-19T05:56:13.000-07:00,atm,
49.186631,-122.9565518,2017-03-19T05:56:14.000-07:00,toilets,
49.1908795,-122.9497272,2020-02-19T20:48:13.000-08:00,post_office,Queensborough
49.1921414,-122.9507575,2017-03-19T05:57:18.000-07:00,bicycle_parking,
49.1916994,-122.9502443,2019-09-23T20:20:53.000-07:00,fast_food,McDonald's
49.2192031,-122.9697432,2017-03-19T05:57:23.000-07:00,bar,Hookan Lounge
49.2192759,-122.9704126,2017-07-26T06:39:49.000-07:00,restaurant,Szechuan Cuisine
49.2193536,-122.9706857,2019-09-13T13:57:00.000-07:00,restaurant,MYST Asian Fusion
49.1858703,-122.9559798,2017-03-19T05:56:07.000-07:00,atm,
49.1912607,-122.9472977,2017-07-10T05:51:49.000-07:00,fast_food,Subway
49.1911733,-122.9472097,2017-07-10T05:51:49.000-07:00,dentist,Queensborough
49.1911353,-122.9471654,2017-07-10T05:51:49.000-07:00,fast_food,Opa!
49.1921868,-122.9506484,2017-03-19T05:57:14.000-07:00,waste_disposal,
49.1921701,-122.9506889,2017-03-19T05:57:16.000-07:00,bench,
49.2191845,-122.9696684,2017-03-19T05:57:22.000-07:00,community_centre,K-Mix Karaoke
49.186173,-122.9555746,2017-03-19T05:56:01.000-07:00,bench,
49.1860561,-122.9556056,2017-03-19T05:56:03.000-07:00,bench,
49.2741767,-122.2158001,2017-03-20T01:55:14.000-07:00,vending_machine,
